message_id,customer_name,customer_email,subject,body,received_at,product,category,department,priority,sentiment,summary,draft_reply,status
4eae4006-9b53-4bcf-87d1-b59fdcf6436a,Benjamin Jackson,benjamin.jackson355@gmail.com,Laptop Sleeve - Delayed shipment,"Dear Customer Service,

I recently purchased the Laptop Sleeve and I've been experiencing the following issue: Delayed shipment.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-02-06 03:08:37.232508,Laptop Sleeve,Delivery,Logistics,Low,Neutral,"Laptop Sleeve - Delayed shipment: Dear Customer Service,

I recently purchased the Laptop Sleeve and I've been exp...","Dear Benjamin Jackson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
9e08d7aa-6583-4e52-86fc-cba9ca6cc64d,Daniel Martinez,daniel.martinez831@hotmail.com,Assistance required for NovaPhone X,"Good morning,

I recently purchased the NovaPhone X and I've been experiencing the following issue: Delayed shipment.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-07 15:54:37.227776,NovaPhone X,Delivery,Logistics,Low,Neutral,"Assistance required for NovaPhone X: Good morning,

I recently purchased the NovaPhone X and I've been experiencing t...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
929a7781-b5e0-43e2-8d86-f45cffcf4209,Daniel Martinez,daniel.martinez921@hotmail.com,Need help with my NovaPhone Lite,"Good morning,

I recently purchased the NovaPhone Lite and I've been experiencing the following issue: Battery drains quickly.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-02-07 19:00:37.215136,NovaPhone Lite,Technical Support,Technical Support,Medium,Neutral,"Need help with my NovaPhone Lite: Good morning,

I recently purchased the NovaPhone Lite and I've been experiencin...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
c9219cc4-1c74-40e4-bcfa-a113fa380cc6,Daniel Martinez,daniel.martinez445@hotmail.com,Need help with my NovaPhone Lite,"Hello Support Team,

I recently purchased the NovaPhone Lite and I've been experiencing the following issue: Delayed shipment.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-02-08 08:54:37.207449,NovaPhone Lite,Delivery,Logistics,Low,Neutral,"Need help with my NovaPhone Lite: Hello Support Team,

I recently purchased the NovaPhone Lite and I've been exper...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
b9372e7d-6674-4847-bb49-c2fd1e4ac948,James Wilson,james.wilson237@gmail.com,NovaBook Pro 15 - Device won't power on,"Dear Customer Service,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Device won't power on.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-02-09 06:57:37.209160,NovaBook Pro 15,General Inquiry,Customer Support,Low,Neutral,"NovaBook Pro 15 - Device won't power on: Dear Customer Service,

I recently purchased the NovaBook Pro 15 and I've been e...","Dear James Wilson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
7a2797c4-a8fc-4afa-8442-4e30d2d09a50,Charlotte White,charlotte.white982@yahoo.com,Coverage question on my NovaBuds Pro,"Good morning,

I recently purchased the NovaBuds Pro and I've been experiencing the following issue: Coverage question.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-02-09 11:00:37.215848,NovaBuds Pro,General Inquiry,Customer Support,Low,Neutral,"Coverage question on my NovaBuds Pro: Good morning,

I recently purchased the NovaBuds Pro and I've been experiencing ...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
a299f01a-9e2c-44f9-b46f-bb689c74e60b,Sophia Johnson,sophia.johnson494@outlook.com,Problem with NovaTab Mini,"Hi NovaTech,

I recently purchased the NovaTab Mini and I've been experiencing the following issue: Tracking not updating.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-10 17:11:37.187328,NovaTab Mini,Delivery,Logistics,Medium,Neutral,"Problem with NovaTab Mini: Hi NovaTech,

I recently purchased the NovaTab Mini and I've been experiencing t...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
a506b615-189f-4045-990f-6cd84ee40cc1,Michael Brown,michael.brown39@yahoo.com,Package never arrived on my NovaPhone Lite,"Dear Customer Service,

I recently purchased the NovaPhone Lite and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-02-11 00:53:37.213856,NovaPhone Lite,General Inquiry,Customer Support,Low,Neutral,"Package never arrived on my NovaPhone Lite: Dear Customer Service,

I recently purchased the NovaPhone Lite and I've been ex...","Dear Michael Brown,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
161e319d-d740-45fd-95bb-856b349c6a3f,Sophia Johnson,sophia.johnson610@outlook.com,NovaBook Air 13 - Warranty claim,"Hi NovaTech,

I recently purchased the NovaBook Air 13 and I've been experiencing the following issue: Warranty claim.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-02-11 05:02:37.195577,NovaBook Air 13,Warranty,Warranty,Medium,Neutral,"NovaBook Air 13 - Warranty claim: Hi NovaTech,

I recently purchased the NovaBook Air 13 and I've been experiencin...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
a554bf3b-1814-42fd-ac25-b879bf2a2f44,Ava Thomas,ava.thomas955@outlook.com,Need help with my NovaPhone X,"Hi NovaTech,

I recently purchased the NovaPhone X and I've been experiencing the following issue: Refund request.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-11 09:04:37.219500,NovaPhone X,Billing,Finance,High,Negative,"Need help with my NovaPhone X: Hi NovaTech,

I recently purchased the NovaPhone X and I've been experiencing th...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
65daa184-f24b-45cd-ab22-814679535e69,Daniel Martinez,daniel.martinez483@hotmail.com,Problem with Wireless Charging Pad,"Good morning,

I recently purchased the Wireless Charging Pad and I've been experiencing the following issue: Software crashes.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-02-11 20:32:37.228329,Wireless Charging Pad,Technical Support,Technical Support,High,Negative,"Problem with Wireless Charging Pad: Good morning,

I recently purchased the Wireless Charging Pad and I've been expe...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
6e1da141-0ea4-4db5-b2df-84e25c1d575c,James Wilson,james.wilson484@gmail.com,Device won't power on on my NovaTab 11,"Hello Support Team,

I recently purchased the NovaTab 11 and I've been experiencing the following issue: Device won't power on.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-11 20:48:37.190568,NovaTab 11,General Inquiry,Customer Support,Low,Neutral,"Device won't power on on my NovaTab 11: Hello Support Team,

I recently purchased the NovaTab 11 and I've been experienc...","Dear James Wilson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
07cb3034-fbe6-42e7-aec0-fedbd593dc4f,Daniel Martinez,daniel.martinez19@hotmail.com,Assistance required for NovaBook Pro 15,"Hello Support Team,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-02-13 09:41:37.211582,NovaBook Pro 15,General Inquiry,Customer Support,Low,Neutral,"Assistance required for NovaBook Pro 15: Hello Support Team,

I recently purchased the NovaBook Pro 15 and I've been expe...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
a05c7b9a-4742-4359-9f7a-c33432f4201f,Olivia Taylor,olivia.taylor941@icloud.com,Problem with NovaTab Mini,"Hello Support Team,

I recently purchased the NovaTab Mini and I've been experiencing the following issue: Coverage question.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-14 00:16:37.195158,NovaTab Mini,General Inquiry,Customer Support,Low,Neutral,"Problem with NovaTab Mini: Hello Support Team,

I recently purchased the NovaTab Mini and I've been experie...","Dear Olivia Taylor,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
809758c2-9dfc-4c4f-9abf-0fdb16e6930e,James Wilson,james.wilson824@gmail.com,Wireless Charging Pad - Duplicate payment,"Good morning,

I recently purchased the Wireless Charging Pad and I've been experiencing the following issue: Duplicate payment.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-14 01:42:37.221972,Wireless Charging Pad,Billing,Finance,Low,Neutral,"Wireless Charging Pad - Duplicate payment: Good morning,

I recently purchased the Wireless Charging Pad and I've been expe...","Dear James Wilson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
52d7aea9-13c2-45b8-be0f-d15672a5401e,Ava Thomas,ava.thomas890@outlook.com,Problem with NovaBuds Pro,"Hello Support Team,

I recently purchased the NovaBuds Pro and I've been experiencing the following issue: Coverage question.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-14 19:31:37.228843,NovaBuds Pro,General Inquiry,Customer Support,Low,Neutral,"Problem with NovaBuds Pro: Hello Support Team,

I recently purchased the NovaBuds Pro and I've been experie...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
39d44ced-4ada-44bd-9c17-fb52a8b3fc09,Daniel Martinez,daniel.martinez337@hotmail.com,NovaTab 11 - Warranty claim,"Good morning,

I recently purchased the NovaTab 11 and I've been experiencing the following issue: Warranty claim.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-15 01:19:37.186022,NovaTab 11,Warranty,Warranty,Medium,Neutral,"NovaTab 11 - Warranty claim: Good morning,

I recently purchased the NovaTab 11 and I've been experiencing th...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
691c99af-3214-48d6-9efb-7afdd3421ce1,Ava Thomas,ava.thomas673@outlook.com,Assistance required for NovaWatch Pro,"Hi NovaTech,

I recently purchased the NovaWatch Pro and I've been experiencing the following issue: Coverage question.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-02-15 09:37:37.207160,NovaWatch Pro,General Inquiry,Customer Support,Low,Neutral,"Assistance required for NovaWatch Pro: Hi NovaTech,

I recently purchased the NovaWatch Pro and I've been experiencing ...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
e2707f57-1f55-4a08-98fc-740a6bded87a,Charlotte White,charlotte.white946@yahoo.com,NovaBook Air 13 - Repair status,"Good morning,

I recently purchased the NovaBook Air 13 and I've been experiencing the following issue: Repair status.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-15 18:28:37.214193,NovaBook Air 13,Warranty,Warranty,Low,Neutral,"NovaBook Air 13 - Repair status: Good morning,

I recently purchased the NovaBook Air 13 and I've been experienci...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
bb8f54af-426f-4d63-a71c-6243cd587e0d,Michael Brown,michael.brown205@yahoo.com,Assistance required for NovaWatch Active,"Hello Support Team,

I recently purchased the NovaWatch Active and I've been experiencing the following issue: Refund request.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-02-16 06:48:37.230783,NovaWatch Active,Billing,Finance,High,Negative,"Assistance required for NovaWatch Active: Hello Support Team,

I recently purchased the NovaWatch Active and I've been exp...","Dear Michael Brown,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
bca6ed4a-2223-441f-81a5-d2a22c244991,Olivia Taylor,olivia.taylor990@icloud.com,NovaPhone Lite - Warranty claim,"Hello Support Team,

I recently purchased the NovaPhone Lite and I've been experiencing the following issue: Warranty claim.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-02-16 20:05:37.203608,NovaPhone Lite,Warranty,Warranty,Medium,Neutral,"NovaPhone Lite - Warranty claim: Hello Support Team,

I recently purchased the NovaPhone Lite and I've been exper...","Dear Olivia Taylor,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
4528cd2a-ed50-4e6f-a1eb-d774d1e247b4,Emily Davis,emily.davis114@gmail.com,Assistance required for USB-C Cable,"Hi NovaTech,

I recently purchased the USB-C Cable and I've been experiencing the following issue: Tracking not updating.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-16 21:36:37.229461,USB-C Cable,Delivery,Logistics,Medium,Neutral,"Assistance required for USB-C Cable: Hi NovaTech,

I recently purchased the USB-C Cable and I've been experiencing th...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
86d25174-431a-45c4-92c5-75f57d8ce2b6,Emily Davis,emily.davis725@gmail.com,Device won't power on on my NovaTab 11,"Dear Customer Service,

I recently purchased the NovaTab 11 and I've been experiencing the following issue: Device won't power on.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-02-18 00:54:37.213514,NovaTab 11,General Inquiry,Customer Support,Low,Neutral,"Device won't power on on my NovaTab 11: Dear Customer Service,

I recently purchased the NovaTab 11 and I've been experi...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
7618a55e-b733-4a04-b5c1-b8d60aeebcfe,Daniel Martinez,daniel.martinez526@hotmail.com,Need help with my NovaPhone X,"Dear Customer Service,

I recently purchased the NovaPhone X and I've been experiencing the following issue: Requesting return.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-02-18 03:21:37.231171,NovaPhone X,Returns,Returns,Low,Neutral,"Need help with my NovaPhone X: Dear Customer Service,

I recently purchased the NovaPhone X and I've been exper...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
62cea3d5-7210-476b-88dc-e71e19e52b53,Michael Brown,michael.brown888@yahoo.com,NovaWatch Active - Repair status,"Dear Customer Service,

I recently purchased the NovaWatch Active and I've been experiencing the following issue: Repair status.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-19 03:45:37.209750,NovaWatch Active,Warranty,Warranty,Low,Neutral,"NovaWatch Active - Repair status: Dear Customer Service,

I recently purchased the NovaWatch Active and I've been ...","Dear Michael Brown,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
0f81eaba-451e-4677-8fa3-2c692606ddb9,James Wilson,james.wilson792@gmail.com,Problem with Laptop Sleeve,"Hi NovaTech,

I recently purchased the Laptop Sleeve and I've been experiencing the following issue: Requesting replacement.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-19 13:30:37.195790,Laptop Sleeve,Returns,Returns,High,Negative,"Problem with Laptop Sleeve: Hi NovaTech,

I recently purchased the Laptop Sleeve and I've been experiencing ...","Dear James Wilson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
f72e3b6d-d13d-4b31-80e6-dc4fc41823ed,Sophia Johnson,sophia.johnson510@outlook.com,Assistance required for Wireless Charging Pad,"Good morning,

I recently purchased the Wireless Charging Pad and I've been experiencing the following issue: Tracking not updating.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-02-19 18:11:37.215741,Wireless Charging Pad,Delivery,Logistics,Medium,Neutral,"Assistance required for Wireless Charging Pad: Good morning,

I recently purchased the Wireless Charging Pad and I've been expe...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
0b0466ea-3e12-403b-977a-80b914a5c7ba,James Wilson,james.wilson476@gmail.com,Problem with NovaBuds Pro,"Hi NovaTech,

I recently purchased the NovaBuds Pro and I've been experiencing the following issue: Repair status.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-02-20 01:41:37.197480,NovaBuds Pro,Warranty,Warranty,Low,Neutral,"Problem with NovaBuds Pro: Hi NovaTech,

I recently purchased the NovaBuds Pro and I've been experiencing t...","Dear James Wilson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
0ccee9fe-f9bd-4a7e-83d2-309475783217,Benjamin Jackson,benjamin.jackson919@gmail.com,Assistance required for NovaPhone Lite,"Hi NovaTech,

I recently purchased the NovaPhone Lite and I've been experiencing the following issue: Software crashes.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-02-20 14:01:37.234656,NovaPhone Lite,Technical Support,Technical Support,High,Negative,"Assistance required for NovaPhone Lite: Hi NovaTech,

I recently purchased the NovaPhone Lite and I've been experiencing...","Dear Benjamin Jackson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
1fa53cd0-28f9-44c0-b30e-5ac7a8ada439,Sophia Johnson,sophia.johnson264@outlook.com,Assistance required for NovaBook Pro 15,"Good morning,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Battery drains quickly.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-02-21 11:20:37.228911,NovaBook Pro 15,Technical Support,Technical Support,Medium,Neutral,"Assistance required for NovaBook Pro 15: Good morning,

I recently purchased the NovaBook Pro 15 and I've been experienci...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
de35488e-ec17-40c8-a5b5-f5399232ae62,Benjamin Jackson,benjamin.jackson999@gmail.com,Wireless Charging Pad - Duplicate payment,"Hello Support Team,

I recently purchased the Wireless Charging Pad and I've been experiencing the following issue: Duplicate payment.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-02-21 12:23:37.211018,Wireless Charging Pad,Billing,Finance,Low,Neutral,"Wireless Charging Pad - Duplicate payment: Hello Support Team,

I recently purchased the Wireless Charging Pad and I've bee...","Dear Benjamin Jackson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
fb4ca71b-c57a-45f6-8fef-446447d3cc5e,Charlotte White,charlotte.white858@yahoo.com,65W Fast Charger - Battery drains quickly,"Good morning,

I recently purchased the 65W Fast Charger and I've been experiencing the following issue: Battery drains quickly.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-02-21 18:29:37.228648,65W Fast Charger,Technical Support,Technical Support,Medium,Neutral,"65W Fast Charger - Battery drains quickly: Good morning,

I recently purchased the 65W Fast Charger and I've been experienc...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
760fee59-3100-4370-a43d-8936dc39c77b,Sophia Johnson,sophia.johnson18@outlook.com,Problem with NovaBook Air 13,"Dear Customer Service,

I recently purchased the NovaBook Air 13 and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-02-22 03:39:37.194148,NovaBook Air 13,General Inquiry,Customer Support,Low,Neutral,"Problem with NovaBook Air 13: Dear Customer Service,

I recently purchased the NovaBook Air 13 and I've been e...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
4b228e8d-b5e4-4bc9-8a60-cdd8156e9a41,Sophia Johnson,sophia.johnson250@outlook.com,NovaWatch Active - Incorrect charge,"Good morning,

I recently purchased the NovaWatch Active and I've been experiencing the following issue: Incorrect charge.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-22 17:18:37.193688,NovaWatch Active,General Inquiry,Customer Support,Low,Neutral,"NovaWatch Active - Incorrect charge: Good morning,

I recently purchased the NovaWatch Active and I've been experienc...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
d15ed3c9-ede0-467d-ba23-7fe1757171e7,Ava Thomas,ava.thomas212@outlook.com,Problem with 65W Fast Charger,"Hello Support Team,

I recently purchased the 65W Fast Charger and I've been experiencing the following issue: Requesting return.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-02-23 01:37:37.188264,65W Fast Charger,Returns,Returns,Low,Neutral,"Problem with 65W Fast Charger: Hello Support Team,

I recently purchased the 65W Fast Charger and I've been exp...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
7f5e6fd5-7227-4a82-a8fd-36c17d8f4176,Emily Davis,emily.davis526@gmail.com,Need help with my Laptop Sleeve,"Hi NovaTech,

I recently purchased the Laptop Sleeve and I've been experiencing the following issue: Refund request.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-02-24 04:27:37.217996,Laptop Sleeve,Billing,Finance,High,Negative,"Need help with my Laptop Sleeve: Hi NovaTech,

I recently purchased the Laptop Sleeve and I've been experiencing ...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
fc26357a-bc68-464e-a7b5-af210ef2d3ef,Daniel Martinez,daniel.martinez589@hotmail.com,Problem with USB-C Cable,"Good morning,

I recently purchased the USB-C Cable and I've been experiencing the following issue: Wrong item received.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-02-24 13:30:37.232849,USB-C Cable,General Inquiry,Customer Support,Low,Neutral,"Problem with USB-C Cable: Good morning,

I recently purchased the USB-C Cable and I've been experiencing t...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
6ef67aff-4a5c-4118-8616-933255b8d7b6,Benjamin Jackson,benjamin.jackson669@gmail.com,NovaBuds Pro - Tracking not updating,"Hi NovaTech,

I recently purchased the NovaBuds Pro and I've been experiencing the following issue: Tracking not updating.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-02-24 20:53:37.227028,NovaBuds Pro,Delivery,Logistics,Medium,Neutral,"NovaBuds Pro - Tracking not updating: Hi NovaTech,

I recently purchased the NovaBuds Pro and I've been experiencing t...","Dear Benjamin Jackson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
410706c3-ae45-4454-bf48-d34e7b157424,Olivia Taylor,olivia.taylor833@icloud.com,Problem with 65W Fast Charger,"Hello Support Team,

I recently purchased the 65W Fast Charger and I've been experiencing the following issue: Delayed shipment.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-02-25 00:14:37.231242,65W Fast Charger,Delivery,Logistics,Low,Neutral,"Problem with 65W Fast Charger: Hello Support Team,

I recently purchased the 65W Fast Charger and I've been exp...","Dear Olivia Taylor,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
6b2c01fb-7c73-48c5-90c4-d2b1310cc27e,James Wilson,james.wilson844@gmail.com,Problem with Wireless Charging Pad,"Dear Customer Service,

I recently purchased the Wireless Charging Pad and I've been experiencing the following issue: Battery drains quickly.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-02-25 21:43:37.215026,Wireless Charging Pad,Technical Support,Technical Support,Medium,Neutral,"Problem with Wireless Charging Pad: Dear Customer Service,

I recently purchased the Wireless Charging Pad and I've ...","Dear James Wilson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
fe3a8387-b05f-4701-88b4-26f1bbf96a7d,Charlotte White,charlotte.white951@yahoo.com,Problem with Wireless Charging Pad,"Good morning,

I recently purchased the Wireless Charging Pad and I've been experiencing the following issue: Delayed shipment.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-02-26 11:07:37.192211,Wireless Charging Pad,Delivery,Logistics,Low,Neutral,"Problem with Wireless Charging Pad: Good morning,

I recently purchased the Wireless Charging Pad and I've been expe...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
3eef65bb-3268-4303-a050-c1f408d1ec71,Emily Davis,emily.davis591@gmail.com,Problem with NovaWatch Pro,"Hi NovaTech,

I recently purchased the NovaWatch Pro and I've been experiencing the following issue: Device won't power on.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-02-26 12:26:37.221434,NovaWatch Pro,General Inquiry,Customer Support,Low,Neutral,"Problem with NovaWatch Pro: Hi NovaTech,

I recently purchased the NovaWatch Pro and I've been experiencing ...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
159850a4-9b9d-4d3e-a448-9a1f03bb31dd,Ava Thomas,ava.thomas851@outlook.com,NovaWatch Pro - Delayed shipment,"Hi NovaTech,

I recently purchased the NovaWatch Pro and I've been experiencing the following issue: Delayed shipment.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-02-26 16:52:37.229248,NovaWatch Pro,Delivery,Logistics,Low,Neutral,"NovaWatch Pro - Delayed shipment: Hi NovaTech,

I recently purchased the NovaWatch Pro and I've been experiencing ...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
1df5bc5e-bed8-4d9d-a7f9-9503c84b5f69,Daniel Martinez,daniel.martinez750@hotmail.com,Assistance required for 65W Fast Charger,"Dear Customer Service,

I recently purchased the 65W Fast Charger and I've been experiencing the following issue: Requesting return.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-02-26 18:44:37.212151,65W Fast Charger,Returns,Returns,Low,Neutral,"Assistance required for 65W Fast Charger: Dear Customer Service,

I recently purchased the 65W Fast Charger and I've been ...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
93a2ba49-d330-47ed-9858-f86953ab0cad,Olivia Taylor,olivia.taylor563@icloud.com,NovaBook Pro 15 - Delayed shipment,"Dear Customer Service,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Delayed shipment.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-02-26 21:22:37.234052,NovaBook Pro 15,Delivery,Logistics,Low,Neutral,"NovaBook Pro 15 - Delayed shipment: Dear Customer Service,

I recently purchased the NovaBook Pro 15 and I've been e...","Dear Olivia Taylor,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
